"mes_id","geo_id","cat_id","cat_name","cat_val","lvl_id","lvl_name","lvl_val"
29,1,1,"Year","2000",NA,NA,NA
29,1,1,"Year","2001",NA,NA,NA
29,1,1,"Year","2002",NA,NA,NA
29,1,1,"Year","2003",NA,NA,NA
29,1,1,"Year","2004",NA,NA,NA
29,1,1,"Year","2005",NA,NA,NA
29,1,1,"Year","2006",NA,NA,NA
29,1,1,"Year","2007",NA,NA,NA
29,1,1,"Year","2008",NA,NA,NA
29,1,1,"Year","2009",NA,NA,NA
29,1,1,"Year","2010",NA,NA,NA
29,1,1,"Year","2011",NA,NA,NA
29,1,1,"Year","2012",NA,NA,NA
29,1,1,"Year","2013",NA,NA,NA
29,1,1,"Year","2014",NA,NA,NA
29,1,1,"Year","2015",NA,NA,NA
29,1,1,"Year","2016",NA,NA,NA
29,1,1,"Year","2017",NA,NA,NA
29,1,1,"Year","2018",NA,NA,NA
29,2,1,"Year","2000",NA,NA,NA
29,2,1,"Year","2001",NA,NA,NA
29,2,1,"Year","2002",NA,NA,NA
29,2,1,"Year","2003",NA,NA,NA
29,2,1,"Year","2004",NA,NA,NA
29,2,1,"Year","2005",NA,NA,NA
29,2,1,"Year","2006",NA,NA,NA
29,2,1,"Year","2007",NA,NA,NA
29,2,1,"Year","2008",NA,NA,NA
29,2,1,"Year","2009",NA,NA,NA
29,2,1,"Year","2010",NA,NA,NA
29,2,1,"Year","2011",NA,NA,NA
29,2,1,"Year","2012",NA,NA,NA
29,2,1,"Year","2013",NA,NA,NA
29,2,1,"Year","2014",NA,NA,NA
29,2,1,"Year","2015",NA,NA,NA
29,2,1,"Year","2016",NA,NA,NA
29,2,1,"Year","2017",NA,NA,NA
29,2,1,"Year","2018",NA,NA,NA
30,1,1,"Year","2000",NA,NA,NA
30,1,1,"Year","2001",NA,NA,NA
30,1,1,"Year","2002",NA,NA,NA
30,1,1,"Year","2003",NA,NA,NA
30,1,1,"Year","2004",NA,NA,NA
30,1,1,"Year","2005",NA,NA,NA
30,1,1,"Year","2006",NA,NA,NA
30,1,1,"Year","2007",NA,NA,NA
30,1,1,"Year","2008",NA,NA,NA
30,1,1,"Year","2009",NA,NA,NA
30,1,1,"Year","2010",NA,NA,NA
30,1,1,"Year","2011",NA,NA,NA
30,1,1,"Year","2012",NA,NA,NA
30,1,1,"Year","2013",NA,NA,NA
30,1,1,"Year","2014",NA,NA,NA
30,1,1,"Year","2015",NA,NA,NA
30,1,1,"Year","2016",NA,NA,NA
30,1,1,"Year","2017",NA,NA,NA
30,1,1,"Year","2018",NA,NA,NA
30,2,1,"Year","2000",NA,NA,NA
30,2,1,"Year","2001",NA,NA,NA
30,2,1,"Year","2002",NA,NA,NA
30,2,1,"Year","2003",NA,NA,NA
30,2,1,"Year","2004",NA,NA,NA
30,2,1,"Year","2005",NA,NA,NA
30,2,1,"Year","2006",NA,NA,NA
30,2,1,"Year","2007",NA,NA,NA
30,2,1,"Year","2008",NA,NA,NA
30,2,1,"Year","2009",NA,NA,NA
30,2,1,"Year","2010",NA,NA,NA
30,2,1,"Year","2011",NA,NA,NA
30,2,1,"Year","2012",NA,NA,NA
30,2,1,"Year","2013",NA,NA,NA
30,2,1,"Year","2014",NA,NA,NA
30,2,1,"Year","2015",NA,NA,NA
30,2,1,"Year","2016",NA,NA,NA
30,2,1,"Year","2017",NA,NA,NA
30,2,1,"Year","2018",NA,NA,NA
35,1,1,"Year","2000",NA,NA,NA
35,1,1,"Year","2001",NA,NA,NA
35,1,1,"Year","2002",NA,NA,NA
35,1,1,"Year","2003",NA,NA,NA
35,1,1,"Year","2004",NA,NA,NA
35,1,1,"Year","2005",NA,NA,NA
35,1,1,"Year","2006",NA,NA,NA
35,1,1,"Year","2007",NA,NA,NA
35,1,1,"Year","2008",NA,NA,NA
35,1,1,"Year","2009",NA,NA,NA
35,1,1,"Year","2010",NA,NA,NA
35,1,1,"Year","2011",NA,NA,NA
35,1,1,"Year","2012",NA,NA,NA
35,1,1,"Year","2013",NA,NA,NA
35,1,1,"Year","2014",NA,NA,NA
35,1,1,"Year","2015",NA,NA,NA
35,1,1,"Year","2016",NA,NA,NA
35,1,1,"Year","2017",NA,NA,NA
35,1,1,"Year","2018",NA,NA,NA
35,2,1,"Year","2000",NA,NA,NA
35,2,1,"Year","2001",NA,NA,NA
35,2,1,"Year","2002",NA,NA,NA
35,2,1,"Year","2003",NA,NA,NA
35,2,1,"Year","2004",NA,NA,NA
35,2,1,"Year","2005",NA,NA,NA
35,2,1,"Year","2006",NA,NA,NA
35,2,1,"Year","2007",NA,NA,NA
35,2,1,"Year","2008",NA,NA,NA
35,2,1,"Year","2009",NA,NA,NA
35,2,1,"Year","2010",NA,NA,NA
35,2,1,"Year","2011",NA,NA,NA
35,2,1,"Year","2012",NA,NA,NA
35,2,1,"Year","2013",NA,NA,NA
35,2,1,"Year","2014",NA,NA,NA
35,2,1,"Year","2015",NA,NA,NA
35,2,1,"Year","2016",NA,NA,NA
35,2,1,"Year","2017",NA,NA,NA
35,2,1,"Year","2018",NA,NA,NA
36,1,1,"Year","2000",NA,NA,NA
36,1,1,"Year","2001",NA,NA,NA
36,1,1,"Year","2002",NA,NA,NA
36,1,1,"Year","2003",NA,NA,NA
36,1,1,"Year","2004",NA,NA,NA
36,1,1,"Year","2005",NA,NA,NA
36,1,1,"Year","2006",NA,NA,NA
36,1,1,"Year","2007",NA,NA,NA
36,1,1,"Year","2008",NA,NA,NA
36,1,1,"Year","2009",NA,NA,NA
36,1,1,"Year","2010",NA,NA,NA
36,1,1,"Year","2011",NA,NA,NA
36,1,1,"Year","2012",NA,NA,NA
36,1,1,"Year","2013",NA,NA,NA
36,1,1,"Year","2014",NA,NA,NA
36,1,1,"Year","2015",NA,NA,NA
36,1,1,"Year","2016",NA,NA,NA
36,1,1,"Year","2017",NA,NA,NA
36,1,1,"Year","2018",NA,NA,NA
36,2,1,"Year","2000",NA,NA,NA
36,2,1,"Year","2001",NA,NA,NA
36,2,1,"Year","2002",NA,NA,NA
36,2,1,"Year","2003",NA,NA,NA
36,2,1,"Year","2004",NA,NA,NA
36,2,1,"Year","2005",NA,NA,NA
36,2,1,"Year","2006",NA,NA,NA
36,2,1,"Year","2007",NA,NA,NA
36,2,1,"Year","2008",NA,NA,NA
36,2,1,"Year","2009",NA,NA,NA
36,2,1,"Year","2010",NA,NA,NA
36,2,1,"Year","2011",NA,NA,NA
36,2,1,"Year","2012",NA,NA,NA
36,2,1,"Year","2013",NA,NA,NA
36,2,1,"Year","2014",NA,NA,NA
36,2,1,"Year","2015",NA,NA,NA
36,2,1,"Year","2016",NA,NA,NA
36,2,1,"Year","2017",NA,NA,NA
36,2,1,"Year","2018",NA,NA,NA
45,1,1,"Year","2000",NA,NA,NA
45,1,1,"Year","2001",NA,NA,NA
45,1,1,"Year","2002",NA,NA,NA
45,1,1,"Year","2003",NA,NA,NA
45,1,1,"Year","2004",NA,NA,NA
45,1,1,"Year","2005",NA,NA,NA
45,1,1,"Year","2006",NA,NA,NA
45,1,1,"Year","2007",NA,NA,NA
45,1,1,"Year","2008",NA,NA,NA
45,1,1,"Year","2009",NA,NA,NA
45,1,1,"Year","2010",NA,NA,NA
45,1,1,"Year","2011",NA,NA,NA
45,1,1,"Year","2012",NA,NA,NA
45,1,1,"Year","2013",NA,NA,NA
45,1,1,"Year","2014",NA,NA,NA
45,1,1,"Year","2015",NA,NA,NA
45,1,1,"Year","2016",NA,NA,NA
45,1,1,"Year","2017",NA,NA,NA
45,1,1,"Year","2018",NA,NA,NA
45,2,1,"Year","2000",NA,NA,NA
45,2,1,"Year","2001",NA,NA,NA
45,2,1,"Year","2002",NA,NA,NA
45,2,1,"Year","2003",NA,NA,NA
45,2,1,"Year","2004",NA,NA,NA
45,2,1,"Year","2005",NA,NA,NA
45,2,1,"Year","2006",NA,NA,NA
45,2,1,"Year","2007",NA,NA,NA
45,2,1,"Year","2008",NA,NA,NA
45,2,1,"Year","2009",NA,NA,NA
45,2,1,"Year","2010",NA,NA,NA
45,2,1,"Year","2011",NA,NA,NA
45,2,1,"Year","2012",NA,NA,NA
45,2,1,"Year","2013",NA,NA,NA
45,2,1,"Year","2014",NA,NA,NA
45,2,1,"Year","2015",NA,NA,NA
45,2,1,"Year","2016",NA,NA,NA
45,2,1,"Year","2017",NA,NA,NA
45,2,1,"Year","2018",NA,NA,NA
46,1,1,"Year","2000",NA,NA,NA
46,1,1,"Year","2001",NA,NA,NA
46,1,1,"Year","2002",NA,NA,NA
46,1,1,"Year","2003",NA,NA,NA
46,1,1,"Year","2004",NA,NA,NA
46,1,1,"Year","2005",NA,NA,NA
46,1,1,"Year","2006",NA,NA,NA
46,1,1,"Year","2007",NA,NA,NA
46,1,1,"Year","2008",NA,NA,NA
46,1,1,"Year","2009",NA,NA,NA
46,1,1,"Year","2010",NA,NA,NA
46,1,1,"Year","2011",NA,NA,NA
46,1,1,"Year","2012",NA,NA,NA
46,1,1,"Year","2013",NA,NA,NA
46,1,1,"Year","2014",NA,NA,NA
46,1,1,"Year","2015",NA,NA,NA
46,1,1,"Year","2016",NA,NA,NA
46,1,1,"Year","2017",NA,NA,NA
46,1,1,"Year","2018",NA,NA,NA
46,2,1,"Year","2000",NA,NA,NA
46,2,1,"Year","2001",NA,NA,NA
46,2,1,"Year","2002",NA,NA,NA
46,2,1,"Year","2003",NA,NA,NA
46,2,1,"Year","2004",NA,NA,NA
46,2,1,"Year","2005",NA,NA,NA
46,2,1,"Year","2006",NA,NA,NA
46,2,1,"Year","2007",NA,NA,NA
46,2,1,"Year","2008",NA,NA,NA
46,2,1,"Year","2009",NA,NA,NA
46,2,1,"Year","2010",NA,NA,NA
46,2,1,"Year","2011",NA,NA,NA
46,2,1,"Year","2012",NA,NA,NA
46,2,1,"Year","2013",NA,NA,NA
46,2,1,"Year","2014",NA,NA,NA
46,2,1,"Year","2015",NA,NA,NA
46,2,1,"Year","2016",NA,NA,NA
46,2,1,"Year","2017",NA,NA,NA
46,2,1,"Year","2018",NA,NA,NA
47,1,1,"Year","2001",NA,NA,NA
47,1,1,"Year","2002",NA,NA,NA
47,1,1,"Year","2003",NA,NA,NA
47,1,1,"Year","2004",NA,NA,NA
47,1,1,"Year","2005",NA,NA,NA
47,1,1,"Year","2006",NA,NA,NA
47,1,1,"Year","2007",NA,NA,NA
47,1,1,"Year","2008",NA,NA,NA
47,1,1,"Year","2009",NA,NA,NA
47,1,1,"Year","2010",NA,NA,NA
47,1,1,"Year","2011",NA,NA,NA
47,1,1,"Year","2012",NA,NA,NA
47,1,1,"Year","2013",NA,NA,NA
47,1,1,"Year","2014",NA,NA,NA
47,1,1,"Year","2015",NA,NA,NA
47,1,1,"Year","2016",NA,NA,NA
47,1,1,"Year","2017",NA,NA,NA
48,1,1,"Year","2001",NA,NA,NA
48,1,1,"Year","2002",NA,NA,NA
48,1,1,"Year","2003",NA,NA,NA
48,1,1,"Year","2004",NA,NA,NA
48,1,1,"Year","2005",NA,NA,NA
48,1,1,"Year","2006",NA,NA,NA
48,1,1,"Year","2007",NA,NA,NA
48,1,1,"Year","2008",NA,NA,NA
48,1,1,"Year","2009",NA,NA,NA
48,1,1,"Year","2010",NA,NA,NA
48,1,1,"Year","2011",NA,NA,NA
48,1,1,"Year","2012",NA,NA,NA
48,1,1,"Year","2013",NA,NA,NA
48,1,1,"Year","2014",NA,NA,NA
48,1,1,"Year","2015",NA,NA,NA
48,1,1,"Year","2016",NA,NA,NA
48,1,1,"Year","2017",NA,NA,NA
49,1,1,"Year","2001",NA,NA,NA
49,1,1,"Year","2002",NA,NA,NA
49,1,1,"Year","2003",NA,NA,NA
49,1,1,"Year","2004",NA,NA,NA
49,1,1,"Year","2005",NA,NA,NA
49,1,1,"Year","2006",NA,NA,NA
49,1,1,"Year","2007",NA,NA,NA
49,1,1,"Year","2008",NA,NA,NA
49,1,1,"Year","2009",NA,NA,NA
49,1,1,"Year","2010",NA,NA,NA
49,1,1,"Year","2011",NA,NA,NA
49,1,1,"Year","2012",NA,NA,NA
49,1,1,"Year","2013",NA,NA,NA
49,1,1,"Year","2014",NA,NA,NA
49,1,1,"Year","2015",NA,NA,NA
49,1,1,"Year","2016",NA,NA,NA
49,1,1,"Year","2017",NA,NA,NA
50,1,1,"Year","2001",NA,NA,NA
50,1,1,"Year","2002",NA,NA,NA
50,1,1,"Year","2003",NA,NA,NA
50,1,1,"Year","2004",NA,NA,NA
50,1,1,"Year","2005",NA,NA,NA
50,1,1,"Year","2006",NA,NA,NA
50,1,1,"Year","2007",NA,NA,NA
50,1,1,"Year","2008",NA,NA,NA
50,1,1,"Year","2009",NA,NA,NA
50,1,1,"Year","2010",NA,NA,NA
50,1,1,"Year","2011",NA,NA,NA
50,1,1,"Year","2012",NA,NA,NA
50,1,1,"Year","2013",NA,NA,NA
50,1,1,"Year","2014",NA,NA,NA
50,1,1,"Year","2015",NA,NA,NA
50,1,1,"Year","2016",NA,NA,NA
50,1,1,"Year","2017",NA,NA,NA
55,1,1,"Year","2001",NA,NA,NA
55,1,1,"Year","2002",NA,NA,NA
55,1,1,"Year","2003",NA,NA,NA
55,1,1,"Year","2004",NA,NA,NA
55,1,1,"Year","2005",NA,NA,NA
55,1,1,"Year","2006",NA,NA,NA
55,1,1,"Year","2007",NA,NA,NA
55,1,1,"Year","2008",NA,NA,NA
55,1,1,"Year","2009",NA,NA,NA
55,1,1,"Year","2010",NA,NA,NA
55,1,1,"Year","2011",NA,NA,NA
55,1,1,"Year","2012",NA,NA,NA
55,1,1,"Year","2013",NA,NA,NA
55,1,1,"Year","2014",NA,NA,NA
55,1,1,"Year","2015",NA,NA,NA
55,1,1,"Year","2016",NA,NA,NA
55,1,1,"Year","2017",NA,NA,NA
56,1,1,"Year","2001",NA,NA,NA
56,1,1,"Year","2002",NA,NA,NA
56,1,1,"Year","2003",NA,NA,NA
56,1,1,"Year","2004",NA,NA,NA
56,1,1,"Year","2005",NA,NA,NA
56,1,1,"Year","2006",NA,NA,NA
56,1,1,"Year","2007",NA,NA,NA
56,1,1,"Year","2008",NA,NA,NA
56,1,1,"Year","2009",NA,NA,NA
56,1,1,"Year","2010",NA,NA,NA
56,1,1,"Year","2011",NA,NA,NA
56,1,1,"Year","2012",NA,NA,NA
56,1,1,"Year","2013",NA,NA,NA
56,1,1,"Year","2014",NA,NA,NA
56,1,1,"Year","2015",NA,NA,NA
56,1,1,"Year","2016",NA,NA,NA
56,1,1,"Year","2017",NA,NA,NA
57,1,1,"Year","2001",NA,NA,NA
57,1,1,"Year","2002",NA,NA,NA
57,1,1,"Year","2003",NA,NA,NA
57,1,1,"Year","2004",NA,NA,NA
57,1,1,"Year","2005",NA,NA,NA
57,1,1,"Year","2006",NA,NA,NA
57,1,1,"Year","2007",NA,NA,NA
57,1,1,"Year","2008",NA,NA,NA
57,1,1,"Year","2009",NA,NA,NA
57,1,1,"Year","2010",NA,NA,NA
57,1,1,"Year","2011",NA,NA,NA
57,1,1,"Year","2012",NA,NA,NA
57,1,1,"Year","2013",NA,NA,NA
57,1,1,"Year","2014",NA,NA,NA
57,1,1,"Year","2015",NA,NA,NA
57,1,1,"Year","2016",NA,NA,NA
57,1,1,"Year","2017",NA,NA,NA
58,1,1,"Year","2001",NA,NA,NA
58,1,1,"Year","2002",NA,NA,NA
58,1,1,"Year","2003",NA,NA,NA
58,1,1,"Year","2004",NA,NA,NA
58,1,1,"Year","2005",NA,NA,NA
58,1,1,"Year","2006",NA,NA,NA
58,1,1,"Year","2007",NA,NA,NA
58,1,1,"Year","2008",NA,NA,NA
58,1,1,"Year","2009",NA,NA,NA
58,1,1,"Year","2010",NA,NA,NA
58,1,1,"Year","2011",NA,NA,NA
58,1,1,"Year","2012",NA,NA,NA
58,1,1,"Year","2013",NA,NA,NA
58,1,1,"Year","2014",NA,NA,NA
58,1,1,"Year","2015",NA,NA,NA
58,1,1,"Year","2016",NA,NA,NA
58,1,1,"Year","2017",NA,NA,NA
59,1,1,"Year","2001",NA,NA,NA
59,1,1,"Year","2002",NA,NA,NA
59,1,1,"Year","2003",NA,NA,NA
59,1,1,"Year","2004",NA,NA,NA
59,1,1,"Year","2005",NA,NA,NA
59,1,1,"Year","2006",NA,NA,NA
59,1,1,"Year","2007",NA,NA,NA
59,1,1,"Year","2008",NA,NA,NA
59,1,1,"Year","2009",NA,NA,NA
59,1,1,"Year","2010",NA,NA,NA
59,1,1,"Year","2011",NA,NA,NA
59,1,1,"Year","2012",NA,NA,NA
59,1,1,"Year","2013",NA,NA,NA
59,1,1,"Year","2014",NA,NA,NA
59,1,1,"Year","2015",NA,NA,NA
59,1,1,"Year","2016",NA,NA,NA
59,1,1,"Year","2017",NA,NA,NA
60,1,1,"Year","2001",NA,NA,NA
60,1,1,"Year","2002",NA,NA,NA
60,1,1,"Year","2003",NA,NA,NA
60,1,1,"Year","2004",NA,NA,NA
60,1,1,"Year","2005",NA,NA,NA
60,1,1,"Year","2006",NA,NA,NA
60,1,1,"Year","2007",NA,NA,NA
60,1,1,"Year","2008",NA,NA,NA
60,1,1,"Year","2009",NA,NA,NA
60,1,1,"Year","2010",NA,NA,NA
60,1,1,"Year","2011",NA,NA,NA
60,1,1,"Year","2012",NA,NA,NA
60,1,1,"Year","2013",NA,NA,NA
60,1,1,"Year","2014",NA,NA,NA
60,1,1,"Year","2015",NA,NA,NA
60,1,1,"Year","2016",NA,NA,NA
60,1,1,"Year","2017",NA,NA,NA
61,1,1,"Year","2001",NA,NA,NA
61,1,1,"Year","2002",NA,NA,NA
61,1,1,"Year","2003",NA,NA,NA
61,1,1,"Year","2004",NA,NA,NA
61,1,1,"Year","2005",NA,NA,NA
61,1,1,"Year","2006",NA,NA,NA
61,1,1,"Year","2007",NA,NA,NA
61,1,1,"Year","2008",NA,NA,NA
61,1,1,"Year","2009",NA,NA,NA
61,1,1,"Year","2010",NA,NA,NA
61,1,1,"Year","2011",NA,NA,NA
61,1,1,"Year","2012",NA,NA,NA
61,1,1,"Year","2013",NA,NA,NA
61,1,1,"Year","2014",NA,NA,NA
61,1,1,"Year","2015",NA,NA,NA
61,1,1,"Year","2016",NA,NA,NA
61,1,1,"Year","2017",NA,NA,NA
62,1,1,"Year","2001",NA,NA,NA
62,1,1,"Year","2002",NA,NA,NA
62,1,1,"Year","2003",NA,NA,NA
62,1,1,"Year","2004",NA,NA,NA
62,1,1,"Year","2005",NA,NA,NA
62,1,1,"Year","2006",NA,NA,NA
62,1,1,"Year","2007",NA,NA,NA
62,1,1,"Year","2008",NA,NA,NA
62,1,1,"Year","2009",NA,NA,NA
62,1,1,"Year","2010",NA,NA,NA
62,1,1,"Year","2011",NA,NA,NA
62,1,1,"Year","2012",NA,NA,NA
62,1,1,"Year","2013",NA,NA,NA
62,1,1,"Year","2014",NA,NA,NA
62,1,1,"Year","2015",NA,NA,NA
62,1,1,"Year","2016",NA,NA,NA
62,1,1,"Year","2017",NA,NA,NA
63,1,1,"Year","2001",NA,NA,NA
63,1,1,"Year","2002",NA,NA,NA
63,1,1,"Year","2003",NA,NA,NA
63,1,1,"Year","2004",NA,NA,NA
63,1,1,"Year","2005",NA,NA,NA
63,1,1,"Year","2006",NA,NA,NA
63,1,1,"Year","2007",NA,NA,NA
63,1,1,"Year","2008",NA,NA,NA
63,1,1,"Year","2009",NA,NA,NA
63,1,1,"Year","2010",NA,NA,NA
63,1,1,"Year","2011",NA,NA,NA
63,1,1,"Year","2012",NA,NA,NA
63,1,1,"Year","2013",NA,NA,NA
63,1,1,"Year","2014",NA,NA,NA
63,1,1,"Year","2015",NA,NA,NA
63,1,1,"Year","2016",NA,NA,NA
63,1,1,"Year","2017",NA,NA,NA
64,1,1,"Year","2001",NA,NA,NA
64,1,1,"Year","2002",NA,NA,NA
64,1,1,"Year","2003",NA,NA,NA
64,1,1,"Year","2004",NA,NA,NA
64,1,1,"Year","2005",NA,NA,NA
64,1,1,"Year","2006",NA,NA,NA
64,1,1,"Year","2007",NA,NA,NA
64,1,1,"Year","2008",NA,NA,NA
64,1,1,"Year","2009",NA,NA,NA
64,1,1,"Year","2010",NA,NA,NA
64,1,1,"Year","2011",NA,NA,NA
64,1,1,"Year","2012",NA,NA,NA
64,1,1,"Year","2013",NA,NA,NA
64,1,1,"Year","2014",NA,NA,NA
64,1,1,"Year","2015",NA,NA,NA
64,1,1,"Year","2016",NA,NA,NA
64,1,1,"Year","2017",NA,NA,NA
65,1,1,"Year","2001",NA,NA,NA
65,1,1,"Year","2002",NA,NA,NA
65,1,1,"Year","2003",NA,NA,NA
65,1,1,"Year","2004",NA,NA,NA
65,1,1,"Year","2005",NA,NA,NA
65,1,1,"Year","2006",NA,NA,NA
65,1,1,"Year","2007",NA,NA,NA
65,1,1,"Year","2008",NA,NA,NA
65,1,1,"Year","2009",NA,NA,NA
65,1,1,"Year","2010",NA,NA,NA
65,1,1,"Year","2011",NA,NA,NA
65,1,1,"Year","2012",NA,NA,NA
65,1,1,"Year","2013",NA,NA,NA
65,1,1,"Year","2014",NA,NA,NA
65,1,1,"Year","2015",NA,NA,NA
65,1,1,"Year","2016",NA,NA,NA
65,1,1,"Year","2017",NA,NA,NA
66,1,1,"Year","2001",NA,NA,NA
66,1,1,"Year","2002",NA,NA,NA
66,1,1,"Year","2003",NA,NA,NA
66,1,1,"Year","2004",NA,NA,NA
66,1,1,"Year","2005",NA,NA,NA
66,1,1,"Year","2006",NA,NA,NA
66,1,1,"Year","2007",NA,NA,NA
66,1,1,"Year","2008",NA,NA,NA
66,1,1,"Year","2009",NA,NA,NA
66,1,1,"Year","2010",NA,NA,NA
66,1,1,"Year","2011",NA,NA,NA
66,1,1,"Year","2012",NA,NA,NA
66,1,1,"Year","2013",NA,NA,NA
66,1,1,"Year","2014",NA,NA,NA
66,1,1,"Year","2015",NA,NA,NA
66,1,1,"Year","2016",NA,NA,NA
66,1,1,"Year","2017",NA,NA,NA
67,1,1,"Year","2001",NA,NA,NA
67,1,1,"Year","2002",NA,NA,NA
67,1,1,"Year","2003",NA,NA,NA
67,1,1,"Year","2004",NA,NA,NA
67,1,1,"Year","2005",NA,NA,NA
67,1,1,"Year","2006",NA,NA,NA
67,1,1,"Year","2007",NA,NA,NA
67,1,1,"Year","2008",NA,NA,NA
67,1,1,"Year","2009",NA,NA,NA
67,1,1,"Year","2010",NA,NA,NA
67,1,1,"Year","2011",NA,NA,NA
67,1,1,"Year","2012",NA,NA,NA
67,1,1,"Year","2013",NA,NA,NA
67,1,1,"Year","2014",NA,NA,NA
67,1,1,"Year","2015",NA,NA,NA
67,1,1,"Year","2016",NA,NA,NA
67,1,1,"Year","2017",NA,NA,NA
68,1,1,"Year","2001",NA,NA,NA
68,1,1,"Year","2002",NA,NA,NA
68,1,1,"Year","2003",NA,NA,NA
68,1,1,"Year","2004",NA,NA,NA
68,1,1,"Year","2005",NA,NA,NA
68,1,1,"Year","2006",NA,NA,NA
68,1,1,"Year","2007",NA,NA,NA
68,1,1,"Year","2008",NA,NA,NA
68,1,1,"Year","2009",NA,NA,NA
68,1,1,"Year","2010",NA,NA,NA
68,1,1,"Year","2011",NA,NA,NA
68,1,1,"Year","2012",NA,NA,NA
68,1,1,"Year","2013",NA,NA,NA
68,1,1,"Year","2014",NA,NA,NA
68,1,1,"Year","2015",NA,NA,NA
68,1,1,"Year","2016",NA,NA,NA
68,1,1,"Year","2017",NA,NA,NA
69,1,1,"Year","2001",NA,NA,NA
69,1,1,"Year","2002",NA,NA,NA
69,1,1,"Year","2003",NA,NA,NA
69,1,1,"Year","2004",NA,NA,NA
69,1,1,"Year","2005",NA,NA,NA
69,1,1,"Year","2006",NA,NA,NA
69,1,1,"Year","2007",NA,NA,NA
69,1,1,"Year","2008",NA,NA,NA
69,1,1,"Year","2009",NA,NA,NA
69,1,1,"Year","2010",NA,NA,NA
69,1,1,"Year","2011",NA,NA,NA
69,1,1,"Year","2012",NA,NA,NA
69,1,1,"Year","2013",NA,NA,NA
69,1,1,"Year","2014",NA,NA,NA
69,1,1,"Year","2015",NA,NA,NA
69,1,1,"Year","2016",NA,NA,NA
69,1,1,"Year","2017",NA,NA,NA
70,1,1,"Year","2001",NA,NA,NA
70,1,1,"Year","2002",NA,NA,NA
70,1,1,"Year","2003",NA,NA,NA
70,1,1,"Year","2004",NA,NA,NA
70,1,1,"Year","2005",NA,NA,NA
70,1,1,"Year","2006",NA,NA,NA
70,1,1,"Year","2007",NA,NA,NA
70,1,1,"Year","2008",NA,NA,NA
70,1,1,"Year","2009",NA,NA,NA
70,1,1,"Year","2010",NA,NA,NA
70,1,1,"Year","2011",NA,NA,NA
70,1,1,"Year","2012",NA,NA,NA
70,1,1,"Year","2013",NA,NA,NA
70,1,1,"Year","2014",NA,NA,NA
70,1,1,"Year","2015",NA,NA,NA
70,1,1,"Year","2016",NA,NA,NA
70,1,1,"Year","2017",NA,NA,NA
71,1,1,"Year","2001",NA,NA,NA
71,1,1,"Year","2002",NA,NA,NA
71,1,1,"Year","2003",NA,NA,NA
71,1,1,"Year","2004",NA,NA,NA
71,1,1,"Year","2005",NA,NA,NA
71,1,1,"Year","2006",NA,NA,NA
71,1,1,"Year","2007",NA,NA,NA
71,1,1,"Year","2008",NA,NA,NA
71,1,1,"Year","2009",NA,NA,NA
71,1,1,"Year","2010",NA,NA,NA
71,1,1,"Year","2011",NA,NA,NA
71,1,1,"Year","2012",NA,NA,NA
71,1,1,"Year","2013",NA,NA,NA
71,1,1,"Year","2014",NA,NA,NA
71,1,1,"Year","2015",NA,NA,NA
71,1,1,"Year","2016",NA,NA,NA
71,1,1,"Year","2017",NA,NA,NA
72,1,1,"Year","2001",NA,NA,NA
72,1,1,"Year","2002",NA,NA,NA
72,1,1,"Year","2003",NA,NA,NA
72,1,1,"Year","2004",NA,NA,NA
72,1,1,"Year","2005",NA,NA,NA
72,1,1,"Year","2006",NA,NA,NA
72,1,1,"Year","2007",NA,NA,NA
72,1,1,"Year","2008",NA,NA,NA
72,1,1,"Year","2009",NA,NA,NA
72,1,1,"Year","2010",NA,NA,NA
72,1,1,"Year","2011",NA,NA,NA
72,1,1,"Year","2012",NA,NA,NA
72,1,1,"Year","2013",NA,NA,NA
72,1,1,"Year","2014",NA,NA,NA
72,1,1,"Year","2015",NA,NA,NA
72,1,1,"Year","2016",NA,NA,NA
72,1,1,"Year","2017",NA,NA,NA
73,1,1,"Year","2001",NA,NA,NA
73,1,1,"Year","2002",NA,NA,NA
73,1,1,"Year","2003",NA,NA,NA
73,1,1,"Year","2004",NA,NA,NA
73,1,1,"Year","2005",NA,NA,NA
73,1,1,"Year","2006",NA,NA,NA
73,1,1,"Year","2007",NA,NA,NA
73,1,1,"Year","2008",NA,NA,NA
73,1,1,"Year","2009",NA,NA,NA
73,1,1,"Year","2010",NA,NA,NA
73,1,1,"Year","2011",NA,NA,NA
73,1,1,"Year","2012",NA,NA,NA
73,1,1,"Year","2013",NA,NA,NA
73,1,1,"Year","2014",NA,NA,NA
73,1,1,"Year","2015",NA,NA,NA
73,1,1,"Year","2016",NA,NA,NA
73,1,1,"Year","2017",NA,NA,NA
74,1,1,"Year","2001",NA,NA,NA
74,1,1,"Year","2002",NA,NA,NA
74,1,1,"Year","2003",NA,NA,NA
74,1,1,"Year","2004",NA,NA,NA
74,1,1,"Year","2005",NA,NA,NA
74,1,1,"Year","2006",NA,NA,NA
74,1,1,"Year","2007",NA,NA,NA
74,1,1,"Year","2008",NA,NA,NA
74,1,1,"Year","2009",NA,NA,NA
74,1,1,"Year","2010",NA,NA,NA
74,1,1,"Year","2011",NA,NA,NA
74,1,1,"Year","2012",NA,NA,NA
74,1,1,"Year","2013",NA,NA,NA
74,1,1,"Year","2014",NA,NA,NA
74,1,1,"Year","2015",NA,NA,NA
